date,categorie,sous_categorie,quantite,region
2026-03-22,Internet Fixe,Box,10,Sousse
2026-03-22,Mobile,Prepaye,18,Sfax
2026-03-22,Mobile,Postpaye,9,Grand Tunis
2026-03-22,Mobile,Data,9,Bizerte
2026-03-23,Internet Fixe,Rapido,4,Grand Tunis
2026-03-23,Internet Fixe,ADSL,4,Sfax
2026-03-23,Internet Fixe,VDSL,10,Sfax
2026-03-23,Internet Fixe,FO,13,Grand Tunis
2026-03-23,Internet Fixe,WAFI,2,Sfax
2026-03-23,Internet Fixe,Box,25,Nabeul
2026-03-23,Mobile,Prepaye,37,Sfax
2026-03-23,Mobile,Postpaye,8,Grand Tunis
2026-03-23,Mobile,Data,15,Gabes
2026-03-24,Internet Fixe,Rapido,1,Kairouan
2026-03-24,Internet Fixe,ADSL,3,Sfax
2026-03-24,Internet Fixe,VDSL,7,Sfax
2026-03-24,Internet Fixe,FO,9,Grand Tunis
2026-03-24,Internet Fixe,WAFI,7,Grand Tunis
2026-03-24,Internet Fixe,Box,27,Sfax
2026-03-24,Mobile,Prepaye,22,Kairouan
2026-03-24,Mobile,Postpaye,21,Bizerte
2026-03-24,Mobile,Data,23,Sfax
2026-03-25,Internet Fixe,Rapido,9,Kairouan
2026-03-25,Internet Fixe,ADSL,2,Sfax
2026-03-25,Internet Fixe,VDSL,4,Grand Tunis
2026-03-25,Internet Fixe,FO,6,Sfax
2026-03-25,Internet Fixe,WAFI,3,Grand Tunis
2026-03-25,Internet Fixe,Box,19,Gabes
2026-03-25,Mobile,Prepaye,35,Sfax
2026-03-25,Mobile,Postpaye,20,Nabeul
2026-03-25,Mobile,Data,26,Sfax
2026-03-26,Internet Fixe,Rapido,7,Gabes
2026-03-26,Internet Fixe,ADSL,3,Nabeul
2026-03-26,Internet Fixe,VDSL,4,Sousse
2026-03-26,Internet Fixe,FO,8,Grand Tunis
2026-03-26,Internet Fixe,WAFI,4,Gabes
2026-03-26,Internet Fixe,Box,28,Sousse
2026-03-26,Mobile,Prepaye,43,Grand Tunis
2026-03-26,Mobile,Postpaye,15,Gabes
2026-03-26,Mobile,Data,15,Grand Tunis
2026-03-27,Internet Fixe,Rapido,8,Sfax
2026-03-27,Internet Fixe,ADSL,2,Sousse
2026-03-27,Internet Fixe,VDSL,7,Sfax
2026-03-27,Internet Fixe,FO,15,Sousse
2026-03-27,Internet Fixe,WAFI,3,Grand Tunis
2026-03-27,Internet Fixe,Box,19,Grand Tunis
2026-03-27,Mobile,Prepaye,42,Grand Tunis
2026-03-27,Mobile,Postpaye,10,Grand Tunis
2026-03-27,Mobile,Data,17,Kairouan
2026-03-28,Internet Fixe,Rapido,1,Sousse
2026-03-28,Internet Fixe,ADSL,1,Sousse
2026-03-28,Internet Fixe,VDSL,3,Sfax
2026-03-28,Internet Fixe,FO,7,Nabeul
2026-03-28,Internet Fixe,WAFI,2,Grand Tunis
2026-03-28,Internet Fixe,Box,10,Grand Tunis
2026-03-28,Mobile,Prepaye,18,Nabeul
2026-03-28,Mobile,Postpaye,10,Sousse
2026-03-28,Mobile,Data,5,Bizerte
2026-03-29,Internet Fixe,Rapido,1,Gabes
2026-03-29,Internet Fixe,ADSL,2,Bizerte
2026-03-29,Internet Fixe,VDSL,1,Grand Tunis
2026-03-29,Internet Fixe,FO,5,Grand Tunis
2026-03-29,Internet Fixe,WAFI,3,Grand Tunis
2026-03-29,Internet Fixe,Box,8,Bizerte
2026-03-29,Mobile,Prepaye,11,Gabes
2026-03-29,Mobile,Postpaye,3,Kairouan
2026-03-29,Mobile,Data,11,Grand Tunis
2026-03-30,Internet Fixe,Rapido,5,Gabes
2026-03-30,Internet Fixe,ADSL,7,Sousse
2026-03-30,Internet Fixe,VDSL,3,Bizerte
2026-03-30,Internet Fixe,FO,14,Sousse
2026-03-30,Internet Fixe,WAFI,5,Grand Tunis
2026-03-30,Internet Fixe,Box,22,Grand Tunis
2026-03-30,Mobile,Prepaye,27,Kairouan
2026-03-30,Mobile,Postpaye,9,Sfax
2026-03-30,Mobile,Data,22,Sfax
2026-03-31,Internet Fixe,Rapido,11,Sfax
2026-03-31,Internet Fixe,ADSL,3,Sfax
2026-03-31,Internet Fixe,VDSL,11,Kairouan
2026-03-31,Internet Fixe,FO,8,Grand Tunis
2026-03-31,Internet Fixe,WAFI,2,Grand Tunis
2026-03-31,Internet Fixe,Box,27,Bizerte
2026-03-31,Mobile,Prepaye,33,Sousse
2026-03-31,Mobile,Postpaye,20,Grand Tunis
2026-03-31,Mobile,Data,24,Grand Tunis
2026-04-01,Internet Fixe,Rapido,9,Grand Tunis
2026-04-01,Internet Fixe,ADSL,2,Grand Tunis
2026-04-01,Internet Fixe,VDSL,6,Grand Tunis
2026-04-01,Internet Fixe,FO,16,Grand Tunis
2026-04-01,Internet Fixe,WAFI,4,Bizerte
2026-04-01,Internet Fixe,Box,29,Gabes
2026-04-01,Mobile,Prepaye,35,Gabes
2026-04-01,Mobile,Postpaye,23,Sfax
2026-04-01,Mobile,Data,23,Sfax
2026-04-02,Internet Fixe,Rapido,3,Kairouan
2026-04-02,Internet Fixe,ADSL,4,Bizerte
2026-04-02,Internet Fixe,VDSL,2,Sousse
2026-04-02,Internet Fixe,FO,12,Grand Tunis
2026-04-02,Internet Fixe,WAFI,8,Sfax
2026-04-02,Internet Fixe,Box,30,Sousse
2026-04-02,Mobile,Prepaye,34,Sousse
2026-04-02,Mobile,Postpaye,14,Grand Tunis
2026-04-02,Mobile,Data,22,Kairouan
2026-04-03,Internet Fixe,Rapido,3,Sousse
2026-04-03,Internet Fixe,ADSL,4,Sousse
2026-04-03,Internet Fixe,VDSL,10,Grand Tunis
2026-04-03,Internet Fixe,FO,9,Bizerte
2026-04-03,Internet Fixe,WAFI,0,Bizerte
2026-04-03,Internet Fixe,Box,25,Grand Tunis
2026-04-03,Mobile,Prepaye,38,Sousse
2026-04-03,Mobile,Postpaye,20,Nabeul
2026-04-03,Mobile,Data,27,Gabes
2026-04-04,Internet Fixe,Rapido,1,Grand Tunis
2026-04-04,Internet Fixe,ADSL,1,Gabes
2026-04-04,Internet Fixe,VDSL,5,Sousse
2026-04-04,Internet Fixe,FO,4,Grand Tunis
2026-04-04,Internet Fixe,WAFI,3,Grand Tunis
2026-04-04,Internet Fixe,Box,19,Grand Tunis
2026-04-04,Mobile,Prepaye,19,Grand Tunis
2026-04-04,Mobile,Postpaye,4,Sousse
2026-04-04,Mobile,Data,6,Bizerte
2026-04-05,Internet Fixe,Rapido,4,Grand Tunis
2026-04-05,Internet Fixe,ADSL,1,Kairouan
2026-04-05,Internet Fixe,VDSL,3,Grand Tunis
2026-04-05,Internet Fixe,FO,8,Sousse
2026-04-05,Internet Fixe,WAFI,2,Kairouan
2026-04-05,Internet Fixe,Box,14,Gabes
2026-04-05,Mobile,Prepaye,19,Nabeul
2026-04-05,Mobile,Postpaye,6,Nabeul
2026-04-05,Mobile,Data,12,Grand Tunis
2026-04-06,Internet Fixe,Rapido,6,Grand Tunis
2026-04-06,Internet Fixe,ADSL,6,Sfax
2026-04-06,Internet Fixe,VDSL,12,Grand Tunis
2026-04-06,Internet Fixe,FO,9,Sfax
2026-04-06,Internet Fixe,WAFI,6,Grand Tunis
2026-04-06,Internet Fixe,Box,17,Gabes
2026-04-06,Mobile,Prepaye,42,Gabes
2026-04-06,Mobile,Postpaye,11,Bizerte
2026-04-06,Mobile,Data,15,Nabeul
2026-04-07,Internet Fixe,Rapido,8,Grand Tunis
2026-04-07,Internet Fixe,ADSL,5,Grand Tunis
2026-04-07,Internet Fixe,VDSL,4,Nabeul
2026-04-07,Internet Fixe,FO,11,Nabeul
2026-04-07,Internet Fixe,WAFI,0,Sfax
2026-04-07,Internet Fixe,Box,31,Sousse
2026-04-07,Mobile,Prepaye,41,Sousse
2026-04-07,Mobile,Postpaye,18,Grand Tunis
2026-04-07,Mobile,Data,19,Sfax
2026-04-08,Internet Fixe,Rapido,7,Sfax
2026-04-08,Internet Fixe,ADSL,1,Sousse
2026-04-08,Internet Fixe,VDSL,5,Kairouan
2026-04-08,Internet Fixe,FO,13,Sousse
2026-04-08,Internet Fixe,WAFI,6,Bizerte
2026-04-08,Internet Fixe,Box,24,Bizerte
2026-04-08,Mobile,Prepaye,52,Grand Tunis
2026-04-08,Mobile,Postpaye,17,Nabeul
2026-04-08,Mobile,Data,29,Sousse
2026-04-09,Internet Fixe,Rapido,9,Sousse
2026-04-09,Internet Fixe,ADSL,1,Grand Tunis
2026-04-09,Internet Fixe,VDSL,9,Gabes
2026-04-09,Internet Fixe,FO,17,Kairouan
2026-04-09,Internet Fixe,WAFI,6,Grand Tunis
2026-04-09,Internet Fixe,Box,25,Grand Tunis
2026-04-09,Mobile,Prepaye,41,Grand Tunis
2026-04-09,Mobile,Postpaye,10,Bizerte
2026-04-09,Mobile,Data,25,Sousse
2026-04-10,Internet Fixe,Rapido,7,Grand Tunis
2026-04-10,Internet Fixe,ADSL,2,Bizerte
2026-04-10,Internet Fixe,VDSL,6,Sfax
2026-04-10,Internet Fixe,FO,9,Sousse
2026-04-10,Internet Fixe,WAFI,5,Sfax
2026-04-10,Internet Fixe,Box,16,Sousse
2026-04-10,Mobile,Prepaye,32,Sousse
2026-04-10,Mobile,Postpaye,16,Grand Tunis
2026-04-10,Mobile,Data,25,Sfax
2026-04-11,Internet Fixe,Rapido,4,Gabes
2026-04-11,Internet Fixe,ADSL,5,Sousse
2026-04-11,Internet Fixe,VDSL,2,Gabes
2026-04-11,Internet Fixe,FO,10,Sousse
2026-04-11,Internet Fixe,WAFI,2,Bizerte
2026-04-11,Internet Fixe,Box,14,Grand Tunis
2026-04-11,Mobile,Prepaye,12,Bizerte
2026-04-11,Mobile,Postpaye,8,Grand Tunis
2026-04-11,Mobile,Data,7,Grand Tunis
2026-04-12,Internet Fixe,Rapido,3,Grand Tunis
2026-04-12,Internet Fixe,ADSL,1,Grand Tunis
2026-04-12,Internet Fixe,VDSL,2,Kairouan
2026-04-12,Internet Fixe,FO,0,Kairouan
2026-04-12,Internet Fixe,WAFI,0,Bizerte
2026-04-12,Internet Fixe,Box,4,Grand Tunis
2026-04-12,Mobile,Prepaye,15,Gabes
2026-04-12,Mobile,Postpaye,6,Bizerte
2026-04-12,Mobile,Data,7,Sfax
2026-04-13,Internet Fixe,Rapido,6,Sousse
2026-04-13,Internet Fixe,ADSL,2,Nabeul
2026-04-13,Internet Fixe,VDSL,9,Grand Tunis
2026-04-13,Internet Fixe,FO,13,Sousse
2026-04-13,Internet Fixe,WAFI,3,Bizerte
2026-04-13,Internet Fixe,Box,24,Grand Tunis
2026-04-13,Mobile,Prepaye,36,Sfax
2026-04-13,Mobile,Postpaye,19,Sousse
2026-04-13,Mobile,Data,22,Bizerte
2026-04-14,Internet Fixe,Rapido,5,Kairouan
2026-04-14,Internet Fixe,ADSL,3,Gabes
2026-04-14,Internet Fixe,VDSL,6,Nabeul
2026-04-14,Internet Fixe,FO,14,Sousse
2026-04-14,Internet Fixe,WAFI,2,Sousse
2026-04-14,Internet Fixe,Box,38,Sousse
2026-04-14,Mobile,Prepaye,44,Grand Tunis
2026-04-14,Mobile,Postpaye,16,Nabeul
2026-04-14,Mobile,Data,15,Nabeul
2026-04-15,Internet Fixe,Rapido,2,Sousse
2026-04-15,Internet Fixe,ADSL,7,Gabes
2026-04-15,Internet Fixe,VDSL,9,Nabeul
2026-04-15,Internet Fixe,FO,14,Sfax
2026-04-15,Internet Fixe,WAFI,2,Grand Tunis
2026-04-15,Internet Fixe,Box,23,Grand Tunis
2026-04-15,Mobile,Prepaye,40,Sfax
2026-04-15,Mobile,Postpaye,7,Sousse
2026-04-15,Mobile,Data,26,Grand Tunis
2026-04-16,Internet Fixe,Rapido,3,Grand Tunis
2026-04-16,Internet Fixe,ADSL,2,Grand Tunis
2026-04-16,Internet Fixe,VDSL,8,Bizerte
2026-04-16,Internet Fixe,FO,14,Bizerte
2026-04-16,Internet Fixe,WAFI,3,Sfax
2026-04-16,Internet Fixe,Box,24,Grand Tunis
2026-04-16,Mobile,Prepaye,38,Grand Tunis
2026-04-16,Mobile,Postpaye,20,Grand Tunis
2026-04-16,Mobile,Data,26,Sfax
2026-04-17,Internet Fixe,Rapido,7,Grand Tunis
2026-04-17,Internet Fixe,ADSL,4,Sfax
2026-04-17,Internet Fixe,VDSL,6,Kairouan
2026-04-17,Internet Fixe,FO,8,Sousse
2026-04-17,Internet Fixe,WAFI,2,Bizerte
2026-04-17,Internet Fixe,Box,28,Grand Tunis
2026-04-17,Mobile,Prepaye,36,Grand Tunis
2026-04-17,Mobile,Postpaye,13,Kairouan
2026-04-17,Mobile,Data,17,Sfax
2026-04-18,Internet Fixe,Rapido,3,Nabeul
2026-04-18,Internet Fixe,ADSL,0,Kairouan
2026-04-18,Internet Fixe,VDSL,5,Sousse
2026-04-18,Internet Fixe,FO,2,Sfax
2026-04-18,Internet Fixe,WAFI,1,Sousse
2026-04-18,Internet Fixe,Box,11,Grand Tunis
2026-04-18,Mobile,Prepaye,12,Grand Tunis
2026-04-18,Mobile,Postpaye,5,Grand Tunis
2026-04-18,Mobile,Data,10,Gabes
2026-04-19,Internet Fixe,Rapido,2,Nabeul
2026-04-19,Internet Fixe,ADSL,0,Grand Tunis
2026-04-19,Internet Fixe,VDSL,5,Grand Tunis
2026-04-19,Internet Fixe,FO,11,Nabeul
2026-04-19,Internet Fixe,WAFI,0,Gabes
2026-04-19,Internet Fixe,Box,10,Grand Tunis
2026-04-19,Mobile,Prepaye,9,Sfax
2026-04-19,Mobile,Postpaye,10,Gabes
2026-04-19,Mobile,Data,9,Gabes
2026-04-20,Internet Fixe,Rapido,5,Gabes
2026-04-20,Internet Fixe,ADSL,1,Grand Tunis
2026-04-20,Internet Fixe,VDSL,6,Grand Tunis
2026-04-20,Internet Fixe,FO,12,Sfax
2026-04-20,Internet Fixe,WAFI,4,Grand Tunis
2026-04-20,Internet Fixe,Box,24,Gabes
2026-04-20,Mobile,Prepaye,32,Grand Tunis
2026-04-20,Mobile,Postpaye,14,Nabeul
2026-04-20,Mobile,Data,25,Gabes
2026-04-21,Internet Fixe,Rapido,7,Kairouan
2026-04-21,Internet Fixe,ADSL,2,Nabeul
2026-04-21,Internet Fixe,VDSL,11,Kairouan
2026-04-21,Internet Fixe,FO,16,Grand Tunis
2026-04-21,Internet Fixe,WAFI,7,Sfax
2026-04-21,Internet Fixe,Box,27,Grand Tunis
2026-04-21,Mobile,Prepaye,35,Kairouan
2026-04-21,Mobile,Postpaye,15,Gabes
2026-04-21,Mobile,Data,21,Grand Tunis
2026-04-22,Internet Fixe,Rapido,8,Grand Tunis
2026-04-22,Internet Fixe,ADSL,4,Sfax
2026-04-22,Internet Fixe,VDSL,4,Grand Tunis
2026-04-22,Internet Fixe,FO,13,Gabes
2026-04-22,Internet Fixe,WAFI,5,Grand Tunis
2026-04-22,Internet Fixe,Box,26,Bizerte
2026-04-22,Mobile,Prepaye,35,Sousse
2026-04-22,Mobile,Postpaye,22,Sfax
2026-04-22,Mobile,Data,19,Grand Tunis
2026-04-23,Internet Fixe,Rapido,6,Kairouan
2026-04-23,Internet Fixe,ADSL,0,Nabeul
2026-04-23,Internet Fixe,VDSL,9,Sfax
2026-04-23,Internet Fixe,FO,12,Sfax
2026-04-23,Internet Fixe,WAFI,2,Gabes
2026-04-23,Internet Fixe,Box,19,Bizerte
2026-04-23,Mobile,Prepaye,28,Bizerte
2026-04-23,Mobile,Postpaye,12,Nabeul
2026-04-23,Mobile,Data,27,Gabes
2026-04-24,Internet Fixe,Rapido,10,Grand Tunis
2026-04-24,Internet Fixe,ADSL,5,Nabeul
2026-04-24,Internet Fixe,VDSL,5,Sfax
2026-04-24,Internet Fixe,FO,10,Sousse
2026-04-24,Internet Fixe,WAFI,4,Kairouan
2026-04-24,Internet Fixe,Box,28,Kairouan
2026-04-24,Mobile,Prepaye,43,Sousse
2026-04-24,Mobile,Postpaye,16,Sousse
2026-04-24,Mobile,Data,14,Gabes
2026-04-25,Internet Fixe,Rapido,1,Kairouan
2026-04-25,Internet Fixe,ADSL,1,Bizerte
2026-04-25,Internet Fixe,VDSL,2,Grand Tunis
2026-04-25,Internet Fixe,FO,4,Sfax
2026-04-25,Internet Fixe,WAFI,0,Gabes
2026-04-25,Internet Fixe,Box,9,Bizerte
2026-04-25,Mobile,Prepaye,20,Bizerte
2026-04-25,Mobile,Postpaye,8,Nabeul
2026-04-25,Mobile,Data,10,Sfax
2026-04-26,Internet Fixe,Rapido,1,Sfax
2026-04-26,Internet Fixe,ADSL,1,Bizerte
2026-04-26,Internet Fixe,VDSL,1,Grand Tunis
2026-04-26,Internet Fixe,FO,3,Nabeul
2026-04-26,Internet Fixe,WAFI,3,Nabeul
2026-04-26,Internet Fixe,Box,9,Gabes
2026-04-26,Mobile,Prepaye,15,Sfax
2026-04-26,Mobile,Postpaye,7,Bizerte
2026-04-26,Mobile,Data,9,Grand Tunis
2026-04-27,Internet Fixe,Rapido,6,Grand Tunis
2026-04-27,Internet Fixe,ADSL,0,Sfax
2026-04-27,Internet Fixe,VDSL,6,Grand Tunis
2026-04-27,Internet Fixe,FO,19,Kairouan
2026-04-27,Internet Fixe,WAFI,6,Gabes
2026-04-27,Internet Fixe,Box,38,Grand Tunis
2026-04-27,Mobile,Prepaye,39,Gabes
2026-04-27,Mobile,Postpaye,15,Sousse
2026-04-27,Mobile,Data,24,Nabeul
2026-04-28,Internet Fixe,Rapido,2,Gabes
2026-04-28,Internet Fixe,ADSL,4,Sousse
2026-04-28,Internet Fixe,VDSL,7,Grand Tunis
2026-04-28,Internet Fixe,FO,22,Grand Tunis
2026-04-28,Internet Fixe,WAFI,3,Sousse
2026-04-28,Internet Fixe,Box,23,Kairouan
2026-04-28,Mobile,Prepaye,29,Sousse
2026-04-28,Mobile,Postpaye,15,Sfax
2026-04-28,Mobile,Data,21,Grand Tunis
2026-04-29,Internet Fixe,Rapido,6,Gabes
2026-04-29,Internet Fixe,ADSL,5,Sfax
2026-04-29,Internet Fixe,VDSL,9,Nabeul
2026-04-29,Internet Fixe,FO,14,Nabeul
2026-04-29,Internet Fixe,WAFI,3,Grand Tunis
2026-04-29,Internet Fixe,Box,19,Grand Tunis
2026-04-29,Mobile,Prepaye,41,Sfax
2026-04-29,Mobile,Postpaye,6,Sfax
2026-04-29,Mobile,Data,20,Nabeul
2026-04-30,Internet Fixe,Rapido,6,Bizerte
2026-04-30,Internet Fixe,ADSL,2,Grand Tunis
2026-04-30,Internet Fixe,VDSL,10,Sousse
2026-04-30,Internet Fixe,FO,22,Grand Tunis
2026-04-30,Internet Fixe,WAFI,2,Grand Tunis
2026-04-30,Internet Fixe,Box,22,Bizerte
2026-04-30,Mobile,Prepaye,41,Bizerte
2026-04-30,Mobile,Postpaye,19,Bizerte
2026-04-30,Mobile,Data,23,Grand Tunis
2026-05-01,Internet Fixe,Rapido,2,Sousse
2026-05-01,Internet Fixe,ADSL,5,Sfax
2026-05-01,Internet Fixe,VDSL,8,Kairouan
2026-05-01,Internet Fixe,FO,12,Nabeul
2026-05-01,Internet Fixe,WAFI,2,Kairouan
2026-05-01,Internet Fixe,Box,30,Grand Tunis
2026-05-01,Mobile,Prepaye,42,Sfax
2026-05-01,Mobile,Postpaye,13,Bizerte
2026-05-01,Mobile,Data,23,Sfax
2026-05-02,Internet Fixe,Rapido,2,Nabeul
2026-05-02,Internet Fixe,ADSL,0,Sousse
2026-05-02,Internet Fixe,VDSL,6,Kairouan
2026-05-02,Internet Fixe,FO,4,Grand Tunis
2026-05-02,Internet Fixe,WAFI,2,Kairouan
2026-05-02,Internet Fixe,Box,13,Sfax
2026-05-02,Mobile,Prepaye,24,Sousse
2026-05-02,Mobile,Postpaye,7,Sousse
2026-05-02,Mobile,Data,13,Grand Tunis
2026-05-03,Internet Fixe,Rapido,0,Kairouan
2026-05-03,Internet Fixe,ADSL,0,Gabes
2026-05-03,Internet Fixe,VDSL,5,Kairouan
2026-05-03,Internet Fixe,FO,10,Kairouan
2026-05-03,Internet Fixe,WAFI,1,Nabeul
2026-05-03,Internet Fixe,Box,16,Sfax
2026-05-03,Mobile,Prepaye,20,Gabes
2026-05-03,Mobile,Postpaye,8,Grand Tunis
2026-05-03,Mobile,Data,8,Gabes
2026-05-04,Internet Fixe,Rapido,2,Sousse
2026-05-04,Internet Fixe,ADSL,3,Nabeul
2026-05-04,Internet Fixe,VDSL,6,Sfax
2026-05-04,Internet Fixe,FO,16,Sfax
2026-05-04,Internet Fixe,WAFI,3,Grand Tunis
2026-05-04,Internet Fixe,Box,22,Sfax
2026-05-04,Mobile,Prepaye,38,Sfax
2026-05-04,Mobile,Postpaye,8,Grand Tunis
2026-05-04,Mobile,Data,21,Grand Tunis
2026-05-05,Internet Fixe,Rapido,10,Sousse
2026-05-05,Internet Fixe,ADSL,3,Sfax
2026-05-05,Internet Fixe,VDSL,3,Gabes
2026-05-05,Internet Fixe,FO,13,Grand Tunis
2026-05-05,Internet Fixe,WAFI,3,Sousse
2026-05-05,Internet Fixe,Box,20,Grand Tunis
2026-05-05,Mobile,Prepaye,41,Sousse
2026-05-05,Mobile,Postpaye,13,Sousse
2026-05-05,Mobile,Data,17,Nabeul
2026-05-06,Internet Fixe,Rapido,2,Sfax
2026-05-06,Internet Fixe,ADSL,2,Sousse
2026-05-06,Internet Fixe,VDSL,7,Grand Tunis
2026-05-06,Internet Fixe,FO,10,Sousse
2026-05-06,Internet Fixe,WAFI,2,Sfax
2026-05-06,Internet Fixe,Box,28,Nabeul
2026-05-06,Mobile,Prepaye,40,Sfax
2026-05-06,Mobile,Postpaye,15,Bizerte
2026-05-06,Mobile,Data,19,Sfax
2026-05-07,Internet Fixe,Rapido,1,Grand Tunis
2026-05-07,Internet Fixe,ADSL,5,Grand Tunis
2026-05-07,Internet Fixe,VDSL,4,Grand Tunis
2026-05-07,Internet Fixe,FO,12,Sousse
2026-05-07,Internet Fixe,WAFI,3,Gabes
2026-05-07,Internet Fixe,Box,27,Bizerte
2026-05-07,Mobile,Prepaye,30,Sfax
2026-05-07,Mobile,Postpaye,16,Grand Tunis
2026-05-07,Mobile,Data,19,Gabes
2026-05-08,Internet Fixe,Rapido,8,Grand Tunis
2026-05-08,Internet Fixe,ADSL,2,Sfax
2026-05-08,Internet Fixe,VDSL,6,Gabes
2026-05-08,Internet Fixe,FO,6,Sfax
2026-05-08,Internet Fixe,WAFI,7,Grand Tunis
2026-05-08,Internet Fixe,Box,20,Grand Tunis
2026-05-08,Mobile,Prepaye,45,Sousse
2026-05-08,Mobile,Postpaye,15,Grand Tunis
2026-05-08,Mobile,Data,25,Nabeul
2026-05-09,Internet Fixe,Rapido,5,Sfax
2026-05-09,Internet Fixe,ADSL,0,Sfax
2026-05-09,Internet Fixe,VDSL,4,Grand Tunis
2026-05-09,Internet Fixe,FO,5,Bizerte
2026-05-09,Internet Fixe,WAFI,6,Sfax
2026-05-09,Internet Fixe,Box,14,Bizerte
2026-05-09,Mobile,Prepaye,20,Sfax
2026-05-09,Mobile,Postpaye,7,Grand Tunis
2026-05-09,Mobile,Data,10,Sfax
2026-05-10,Internet Fixe,Rapido,2,Sousse
2026-05-10,Internet Fixe,ADSL,0,Sfax
2026-05-10,Internet Fixe,VDSL,2,Bizerte
2026-05-10,Internet Fixe,FO,4,Gabes
2026-05-10,Internet Fixe,WAFI,1,Bizerte
2026-05-10,Internet Fixe,Box,16,Sousse
2026-05-10,Mobile,Prepaye,18,Sousse
2026-05-10,Mobile,Postpaye,6,Nabeul
2026-05-10,Mobile,Data,8,Grand Tunis
2026-05-11,Internet Fixe,Rapido,5,Bizerte
2026-05-11,Internet Fixe,ADSL,2,Gabes
2026-05-11,Internet Fixe,VDSL,8,Grand Tunis
2026-05-11,Internet Fixe,FO,6,Gabes
2026-05-11,Internet Fixe,WAFI,3,Gabes
2026-05-11,Internet Fixe,Box,32,Sfax
2026-05-11,Mobile,Prepaye,37,Gabes
2026-05-11,Mobile,Postpaye,13,Grand Tunis
2026-05-11,Mobile,Data,18,Grand Tunis
2026-05-12,Internet Fixe,Rapido,4,Sfax
2026-05-12,Internet Fixe,ADSL,1,Sousse
2026-05-12,Internet Fixe,VDSL,9,Sfax
2026-05-12,Internet Fixe,FO,9,Kairouan
2026-05-12,Internet Fixe,WAFI,4,Grand Tunis
2026-05-12,Internet Fixe,Box,19,Grand Tunis
2026-05-12,Mobile,Prepaye,29,Nabeul
2026-05-12,Mobile,Postpaye,16,Grand Tunis
2026-05-12,Mobile,Data,22,Nabeul
2026-05-13,Internet Fixe,Rapido,2,Sfax
2026-05-13,Internet Fixe,ADSL,0,Kairouan
2026-05-13,Internet Fixe,VDSL,6,Nabeul
2026-05-13,Internet Fixe,FO,14,Grand Tunis
2026-05-13,Internet Fixe,WAFI,2,Grand Tunis
2026-05-13,Internet Fixe,Box,29,Grand Tunis
2026-05-13,Mobile,Prepaye,37,Kairouan
2026-05-13,Mobile,Postpaye,15,Nabeul
2026-05-13,Mobile,Data,14,Sfax
2026-05-14,Internet Fixe,Rapido,3,Grand Tunis
2026-05-14,Internet Fixe,ADSL,5,Gabes
2026-05-14,Internet Fixe,VDSL,11,Grand Tunis
2026-05-14,Internet Fixe,FO,16,Nabeul
2026-05-14,Internet Fixe,WAFI,5,Bizerte
2026-05-14,Internet Fixe,Box,28,Grand Tunis
2026-05-14,Mobile,Prepaye,42,Sousse
2026-05-14,Mobile,Postpaye,8,Grand Tunis
2026-05-14,Mobile,Data,20,Sfax
2026-05-15,Internet Fixe,Rapido,9,Kairouan
2026-05-15,Internet Fixe,ADSL,3,Nabeul
2026-05-15,Internet Fixe,VDSL,8,Gabes
2026-05-15,Internet Fixe,FO,8,Sousse
2026-05-15,Internet Fixe,WAFI,4,Grand Tunis
2026-05-15,Internet Fixe,Box,26,Nabeul
2026-05-15,Mobile,Prepaye,35,Sousse
2026-05-15,Mobile,Postpaye,14,Grand Tunis
2026-05-15,Mobile,Data,17,Sfax
2026-05-16,Internet Fixe,Rapido,3,Nabeul
2026-05-16,Internet Fixe,ADSL,2,Bizerte
2026-05-16,Internet Fixe,VDSL,1,Grand Tunis
2026-05-16,Internet Fixe,FO,7,Gabes
2026-05-16,Internet Fixe,WAFI,2,Sfax
2026-05-16,Internet Fixe,Box,13,Grand Tunis
2026-05-16,Mobile,Prepaye,10,Grand Tunis
2026-05-16,Mobile,Postpaye,5,Bizerte
2026-05-16,Mobile,Data,5,Sfax
2026-05-17,Internet Fixe,Rapido,5,Sousse
2026-05-17,Internet Fixe,ADSL,2,Grand Tunis
2026-05-17,Internet Fixe,VDSL,3,Nabeul
2026-05-17,Internet Fixe,FO,9,Bizerte
2026-05-17,Internet Fixe,WAFI,0,Sfax
2026-05-17,Internet Fixe,Box,14,Kairouan
2026-05-17,Mobile,Prepaye,23,Grand Tunis
2026-05-17,Mobile,Postpaye,4,Grand Tunis
2026-05-17,Mobile,Data,6,Sousse
2026-05-18,Internet Fixe,Rapido,1,Nabeul
2026-05-18,Internet Fixe,ADSL,5,Grand Tunis
2026-05-18,Internet Fixe,VDSL,6,Sousse
2026-05-18,Internet Fixe,FO,9,Sfax
2026-05-18,Internet Fixe,WAFI,4,Sousse
2026-05-18,Internet Fixe,Box,31,Nabeul
2026-05-18,Mobile,Prepaye,39,Kairouan
2026-05-18,Mobile,Postpaye,11,Sfax
2026-05-18,Mobile,Data,20,Nabeul
2026-05-19,Internet Fixe,Rapido,5,Sousse
2026-05-19,Internet Fixe,ADSL,3,Sfax
2026-05-19,Internet Fixe,VDSL,10,Grand Tunis
2026-05-19,Internet Fixe,FO,15,Kairouan
2026-05-19,Internet Fixe,WAFI,7,Grand Tunis
2026-05-19,Internet Fixe,Box,30,Bizerte
